-0.034997, 0.034997, -0.034997, 0.069993, -0.034997, 0.10499, 0.0, 0.0, 0.0, 0.0, -0.034997, 0.10499, 0.0, 0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10499, 0.139986, 0.287009, 1.022459, 0.626668, 2.240313, 0.691861, 2.698376, 0.490614, 1.387972, 0.0, -0.393072, -0.594941, -1.170875, -0.975729, -1.081054, -0.81898, -0.655653, -0.295044, -0.034997, 0.0, 0.034997, -0.034997, 1.167171, -0.032421, 1.840637, -0.295817, 3.332506, -0.424731, 5.955536, -0.292895, 5.591244, -0.032507, 1.836642, 0.270094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.034997, -0.10499, -0.040639, 0.081279, 0.686534, 0.032692, 0.260115, -0.097543, 0.069993, -0.034997, 0.0, 0.0, -0.10499, 0.069993, -0.423031, 0.325408, -0.680495, 0.408297, -0.243492, 0.20291, -0.034997, 0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.174983, 0.139986, -0.166524, 0.099914, -0.265654, 0.033207, -0.099333, 0.0, -0.034997, 0.0, -0.197497, 0.0, -0.229748, 0.0, -0.14728, -0.034997, -0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 99
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.069993, 0.034997, -0.034997, 0.120421, -0.080281, 0.160141, -0.080071, 0.359404, -0.039934, 0.638886, -0.079861, 0.556369, -0.039741, 0.502106, -0.105707, 0.31629, -0.118609, 0.473219, -0.10516, 1.022671, -0.039333, 1.59553, 0.0, 1.604452, 0.0, 1.483228, 0.0, 0.830623, -0.139986, 0.349756, -0.077724, 0.034997, -0.034997, -0.069993, 0.0, -0.359642, -0.10499, -0.422782, -0.115304, -0.255576, -0.10223, -0.458857, -0.152952, -0.724655, -0.114419, -1.039983, -0.202923, -0.986697, -0.227699, -0.279972, -0.034997, 1.761996, 0.327228, 3.916749, 0.527255, 5.735607, 0.225417, 7.007118, 0.0, 6.390909, 0.0, 4.374353, 0.0, 1.710771, 0.10499, 0.10499, 0.0, -0.139986, 0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.034997, 0.034997, 0.108143, 0.072095, 1.150744, 0.0, 99
2.869849, 0.0, 4.603807, 0.0, 5.068444, -0.209979, 4.80646, -0.356034, 3.941756, -0.248579, 2.69242, 0.023618, 1.413889, 0.282778, 0.282203, 0.176377, -0.211365, 0.0, -0.10499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.119888, 0.664934, 7.058105, 0.522823, 10.463545, 0.06479, 7.362965, 0.0, 1.581776, -0.10499, -0.279972, -0.139986, 0.0, 0.0, 0.0, 0.0, -0.559944, 0.10499, 4.726322, 0.260763, 10.314353, 0.227762, 5.660748, 0.0, -1.211833, -0.034997, -0.769923, -0.034997, 0.163653, -0.392766, 0.0, -0.261868, -0.034997, -0.034997, -0.203436, -0.244124, -0.30094, -0.383015, -0.26069, -0.293277, -1.105771, -0.260181, -0.69343, -0.04079, -0.314968, 0.0, -2.059123, -0.139986, -2.849562, -0.814161, -0.855438, -0.164507, -0.069993, 0.034997, 0.325224, 0.422791, 0.162161, 0.324321, 0.034997, 0.034997, -0.174983, 0.0, -0.163257, -0.174983, 0.0, -0.490596, 0.209979, -0.390444, 0.069993, -0.034997, 0.0, 0.0, 0.069993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034997, 0.0, 0.349965, 0.174983, 0.814869, 0.318862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10499, 0.0, 0.629937, 0.0, 6.337563, 0.139986, 7.208872, 0.198409, 5.332852, 0.0, 1.945426, 0.069993, 0.069993, -0.139986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.344766, 0.10499, 9.264475, 0.516486, 4.676051, -0.91559, 0.130632, -0.359237, 2.042943, -0.064855, 3.875499, 0.618777, 1.053703, -0.202635, 0.0, 0.0, 0.0, 0.0, -2.274773, -0.034997, 4.344748, 0.30549, 5.853175, 0.573249, 6.305092, 0.270218, 4.58524, 0.059938, 2.032934, 0.0, -0.298258, 0.034997, -1.278971, -0.148718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.049895, 0.384962, 2.927446, 0.289846, 4.292066, 0.303479, 5.736292, 0.115302, 99
5.595373, 0.0, 4.07081, 0.0, 2.615565, 0.0, 0.712755, -0.314968, -0.128235, -0.042745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034997, 0.209979, 0.334918, 1.252873, 0.222733, 3.249669, 0.472174, 4.156085, 0.374048, 4.007449, 0.027638, 3.762607, 0.0, 2.777119, 0.10499, 2.167055, 0.521191, 1.395482, 0.533567, 0.109165, 0.245621, -1.306732, -0.204177, -0.10499, -0.139986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.50485, 0.209979, -0.080203, -0.040101, 1.466908, 0.106684, 2.993113, 0.279357, 3.742329, 0.053083, 4.725386, 0.0, 4.383588, -0.069993, 3.279338, -0.395101, 1.97081, -0.289052, 0.825706, -0.039319, -0.052295, -0.052295, -1.252067, -0.391271, -0.174983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10499, -0.069993, 0.344099, 0.191166, 2.847635, 0.533931, 4.374824, 0.152168, 4.782038, 0.0, 4.543065, 0.0, 3.474392, 0.0, 2.297955, 0.034997, 0.778876, -0.025125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.489951, 0.209979, 6.068849, 0.428777, 7.969047, 0.098383, 3.114371, -0.360611, 0.689805, 0.131391, 3.321038, 0.525831, 6.387537, 0.228126, 6.528981, 0.032809, 1.559522, -0.422371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034997, 0.0, 0.10499, 0.034997, 0.950313, 0.032769, 0.244976, -0.034997, 0.0, 0.0, -0.034997, -0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.909909, 0.0, -1.413204, -0.034997, -0.329078, -0.032908, -0.739102, -0.027374, -0.852597, 0.032792, -0.230713, 0.164795, 0.0, 0.034997, -0.034997, 0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034997, 0.0, 0.0, 0.0, 0.069993, -0.034997, 0.0, 0.0, 0.0, 0.0, 99
-0.314968, 0.034997, -1.41796, 0.055606, -1.706188, 0.0, -1.826465, 0.0, -1.738862, -0.034997, -1.156232, -0.165176, -0.713977, 0.0, -0.069993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.244976, 0.0, -0.754319, -0.069993, -1.108893, -0.105609, -1.303638, -0.079008, -1.392364, -0.131355, -1.100775, -0.11794, -0.70595, -0.130732, -0.391166, -0.039117, -0.078057, 0.0, -0.155736, 0.0, -0.077692, 0.0, -0.077484, 0.0, -0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.139986, 0.0, -0.302054, 0.0, -0.338946, 0.0, -0.901713, 0.0, -1.011917, 0.0, -0.785157, 0.0, -0.348048, 0.0, -0.069993, 0.0, -0.074207, 0.0, -0.197369, 0.034997, -0.406019, 0.0, -0.846761, 0.0, -1.68931, 0.0, -2.673751, 0.0, -2.850095, -0.349965, -1.45853, -0.218779, -0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.944906, 0.279972, -0.905194, -0.264015, -2.267072, -0.320057, -2.231687, -0.121728, -1.667015, 0.0, -1.673644, 0.0, -1.77658, 0.0, -2.118638, 0.0, -1.876868, 0.0, -1.353527, 0.0, -1.134394, -0.069993, -0.928871, -0.079617, -0.91406, 0.0, -1.439443, 0.0, -1.891197, 0.0, -1.287012, 0.10499, -1.289485, 0.124789, -1.547852, 0.02764, -1.608351, 0.0, -1.784378, 0.0, -1.469929, 0.0, -1.221865, 0.0, -1.205168, 0.034997, -1.465558, 0.106586, -1.743471, 0.0, -1.853925, -0.139986, -1.484237, -0.200573, -0.139986, 0.069993, 0.0, 0.0, 0.0, 0.0, 99
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.139986, 0.034997, -0.186967, -0.053419, -0.10499, 0.069993, -0.02708, 0.10832, 0.242497, 0.242497, 0.347156, 0.18693, 0.160706, 0.160706, 0.0, 0.082061, 0.0, 0.160305, -0.524948, 0.352833, -1.652723, 0.302999, -2.305658, 0.238516, -2.482788, 0.265152, -2.812408, 0.0, -2.985662, 0.0, -2.692628, -0.349965, -2.241388, -0.297051, -2.191555, -0.324675, -2.214168, -0.540041, -2.232437, -0.358785, -2.46761, -0.398002, -2.473756, -0.478792, -1.383992, -0.355884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.69993, -0.244976, -1.232093, -0.18119, -1.159465, 0.0, 0.036226, 0.0, 0.579442, 0.139986, 2.003478, 0.096553, 3.294186, 0.0, 4.415456, 0.034997, 5.070258, 0.0, 5.160287, 0.0, 4.737112, -0.314968, 3.579057, -0.578433, 2.217084, -0.361481, 1.01591, -0.225758, 0.438291, -0.039845, 0.212039, -0.026505, 0.278786, 0.079653, 0.768511, 0.185503, 1.336059, 0.187048, 1.797495, 0.27961, 2.298948, 0.277459, 2.645286, 0.343887, 2.417696, 0.107453, 1.633667, 0.0, 0.885661, 0.0, 0.322109, 0.0, 0.160475, 0.034997, 0.405359, 0.162144, 0.373063, 0.133237, 0.438903, 0.119701, 0.428369, 0.080319, 0.722501, 0.120417, 1.332784, 0.159934, 1.586897, 0.238035, 1.261588, 0.0, 0.682447, 0.0, -0.107405, -0.594941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.314968, 0.209979, -0.18549, 0.052997, -0.204187, -0.122512, -0.296017, -0.161464, -0.161962, -0.121472, 0.0, -0.034997, 0.034997, -0.120178, 0.04099, -0.122971, 99
0.0, -0.161292, -0.069993, -0.13593, 0.0, -0.034997, -0.139986, -0.121317, -1.126246, -0.160892, -2.351825, -0.316592, -1.543846, -0.10834, -0.980528, 0.11206, -0.610912, 0.152728, -0.4304, 0.234764, -0.495497, 0.412914, -0.344752, 0.344752, -0.286921, 0.487765, 0.027129, 0.379803, 0.285609, 0.285609, 0.636341, 0.106057, 0.898906, 0.028091, 1.248082, 0.040261, 1.440231, 0.160026, 1.453121, 0.041518, 0.86198, -0.026937, 0.069993, -0.034997, 0.034997, -0.034997, 0.0, 0.0, 0.0, 0.0, 0.034997, -0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034997, -0.034997, 0.343529, -0.158552, 0.517537, -0.119432, 0.121488, -0.040496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034997, 0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034997, 0.034997, -0.034997, 0.0, -0.034997, 0.034997, -0.034997, 0.0, -0.080323, 0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.034997, -0.034997, 0.18823, -0.29579, 0.479791, -0.519774, 2.246731, -0.56845, 2.817638, -0.603779, 2.383339, -0.785419, 1.936578, -0.847253, 0.745643, -0.505972, 0.120501, -0.160668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034997, -0.034997, 0.034997, -0.034997, 0.0, 0.0, 0.0, 0.0, 0.069993, 0.069993, 0.082686, 0.248058, 0.109053, 0.299895, 0.0, 0.282978, -0.034997, 0.324697, -0.107448, 0.161173, 0.0, 0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.139986, 0.034997, 0.225806, -0.150537, 0.233674, -0.155783, 0.080524, -0.161049, 99
0.0, -0.216708, 0.0, -0.196212, 0.174983, -0.213067, 0.185491, -0.21199, 0.201183, -0.12071, 0.081872, -0.081872, 0.069993, -0.034997, 0.079934, -0.079934, 0.081125, -0.081125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.069993, 0.0, 0.034997, 0.0, 0.080815, -0.034997, 0.034997, -0.034997, 0.088411, -0.044205, 0.034997, -0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.034997, 0.034997, -0.034997, 0.034997, 0.0, 0.0, 0.0, 0.0, -0.10499, 0.034997, -0.121127, 0.040376, -0.080605, 0.026868, -0.034997, 0.034997, -0.034997, 0.034997, -0.133592, 0.133592, -0.080581, 0.120871, -0.133362, 0.186707, -0.081989, 0.163979, -0.026247, 0.157483, 0.0, 0.079754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.139986, -0.069993, 0.08075, -0.026917, 0.034997, 0.0, 0.034997, -0.034997, 0.0, 0.0, 0.034997, -0.034997, 0.0, 0.0, 0.0, 0.0, 0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034997, -0.034997, 0.078234, -0.078234, 0.034997, -0.034997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99
